296,Wendy Newman,https://www.edx.org/sites/default/files/person/image/newman_x110.jpg,101
297,Gwen Harris,https://www.edx.org/sites/default/files/person/image/gwen_harris_x110.jpg,101
298,Carolyn Dineen,https://www.edx.org/sites/default/files/person/image/carolyn_dimeen_x110.jpg,101
299,Jingsong Shawn Yu ä¿_æ•¬æù_,https://www.edx.org/sites/default/files/person/image/jingson_yu110x110.jpg,102
300,Ani Adhikari,https://www.edx.org/sites/default/files/person/image/adhikari-small.503cba20f704.jpg,103
301,Philip B. Stark,https://www.edx.org/sites/default/files/person/image/stark-small.5397525c8cc8.jpg,103
302,Kerry Emanuel,https://www.edx.org/sites/default/files/person/image/kemanuel_x110.jpg,104
303,Dan Cziczo,https://www.edx.org/sites/default/files/person/image/dcziczo_x110.jpg,104
304,David McGee,https://www.edx.org/sites/default/files/person/image/dmcgee_x110.jpg,104
305,Eric Grimson,https://www.edx.org/sites/default/files/person/image/professor-grimson.9e074a08dd2b.jpg,105
306,John Guttag,https://www.edx.org/sites/default/files/person/image/professor-guttag.3ba4fc7c1377.jpg,105
307,Ana Bell,https://www.edx.org/sites/default/files/person/image/anabell_x110.jpg,105
308,Michael Starbird,https://www.edx.org/sites/default/files/person/image/starbird_x110.jpg,106
309,Donna K. Kidwell,https://www.edx.org/sites/default/files/person/image/dkkidwell.jpg,106
310,Angela Torres Camarena,https://www.edx.org/sites/default/files/person/image/atorres_x110.jpg,106
311,Peter Van Roy,https://www.edx.org/sites/default/files/person/image/vanroy_x110.jpg,107
312,Nathalie Schiffino,https://www.edx.org/sites/default/files/person/image/schiffino_x110.jpg,108
313,Pierre Baudewyns,https://www.edx.org/sites/default/files/person/image/baudewyns_x110.jpg,108
314,Vincent Legrand,https://www.edx.org/sites/default/files/person/image/legrand_x110_0.jpg,108
315,Min Reuchamps,https://www.edx.org/sites/default/files/person/image/reuchamps_x110.jpg,108
316,Olivier De Schutter,https://www.edx.org/sites/default/files/person/image/deschutter_x110.jpg,109
317,Yves Perriard,https://www.edx.org/sites/default/files/person/image/yvesperriard110x110.jpg,110
318,Paolo Germano,https://www.edx.org/sites/default/files/person/image/paologermano110x110.jpg,110
319,Roland Siegwart,https://www.edx.org/sites/default/files/person/image/siegwart_x110.jpg,111
320,Paul Furgale,https://www.edx.org/sites/default/files/person/image/furgale_x110.jpg,111
321,Margarita Chli,https://www.edx.org/sites/default/files/person/image/chli_x110_0.jpg,111
322,Marco Hutter,https://www.edx.org/sites/default/files/person/image/hutter_x110.jpg,111
323,Davide Scaramuzza,https://www.edx.org/sites/default/files/person/image/scaramuzza_x110.jpg,111
324,Martin Rufli,https://www.edx.org/sites/default/files/person/image/rufli_x110.jpg,111
325,Richard G. Baraniuk,https://www.edx.org/sites/default/files/person/image/richard_baraniuk_x110.jpg,112
326,Peter K. Bol,https://www.edx.org/sites/default/files/person/image/peter_bol_x110.jpg,113
327,William C. Kirby,https://www.edx.org/sites/default/files/person/image/kirby_x110.jpg,113
328,An Ansoms,https://www.edx.org/sites/default/files/person/image/ansoms_x110.jpg,114
329,Esther Duflo,https://www.edx.org/sites/default/files/person/image/duflo_bio_pic.b9138cca9097.jpg,115
330,Abhijit Vinayak Banerjee,https://www.edx.org/sites/default/files/person/image/professor-banerjee.ae7bfff387d5.jpg,115
331,Guy MacLean Rogers,https://www.edx.org/sites/default/files/person/image/guy-mclean-rogers-x110.jpg,116
332,John Tsitsiklis,https://www.edx.org/sites/default/files/person/image/j_tsitsiklis_x110.jpg,117
333,Patrick Jaillet,https://www.edx.org/sites/default/files/person/image/p_jaillet_x110.jpg,117
334,Dimitri Bertsekas,https://www.edx.org/sites/default/files/person/image/dimitri_bertsekas110x110.jpg,117
335,Qing He,https://www.edx.org/sites/default/files/person/image/q_he_x110.jpg,117
336,Jimmy Li,https://www.edx.org/sites/default/files/person/image/j_li_x110.jpg,117
337,Jagdish Ramakrishnan,https://www.edx.org/sites/default/files/person/image/j_ramakrishnan110x110.jpeg,117
338,Katie Szeto,https://www.edx.org/sites/default/files/person/image/k_szeto_x110.jpg,117
339,Kuang Xu,https://www.edx.org/sites/default/files/person/image/k_xu_x110.jpg,117
340,Frank Bentley,https://www.edx.org/sites/default/files/person/image/mobile_bentley_x110.jpg,118
341,Ed Barrett,https://www.edx.org/sites/default/files/person/image/mobile_barrett_x110.jpg,118
342,David F. Chernoff,https://www.edx.org/sites/default/files/person/image/chernoff_x110.jpg,119
343,Maggie Myers,https://www.edx.org/sites/default/files/person/image/myers-hr_x110.jpg,120
344,Robert van de Geijn,https://www.edx.org/sites/default/files/person/image/van_de_geijn_x110.jpg,120
345,John P. Kellogg,https://www.edx.org/sites/default/files/person/image/edx_berklee_intro_music_business_staff.png,121
346,Maggie Sokolik,https://www.edx.org/sites/default/files/person/image/maggie_sokolik_x110.jpg,122
347,Ariel Fenster,https://www.edx.org/sites/default/files/person/image/arielfenster_x110.jpg,123
348,David N. Harpp,https://www.edx.org/sites/default/files/person/image/davidharpp_x110.jpg,123
349,Joe Schwarcz,https://www.edx.org/sites/default/files/person/image/joeschwarcz_x110.jpg,123
350,Jonathan Valvano,https://www.edx.org/sites/default/files/person/image/ut.6.01x20valvano150_150.jpeg,124
351,Ramesh Yerraballi,https://www.edx.org/sites/default/files/person/image/ut.6.01x20yerraballi150_150.png,124
352,Jeffrey Hellmer,https://www.edx.org/sites/default/files/person/image/jhellmer_x110.jpg,125
353,Alex Heitlinger,https://www.edx.org/sites/default/files/person/image/alexh_x110.jpg,125
354,Gianni Bianchini,https://www.edx.org/sites/default/files/person/image/giannib_x110.jpg,125
355,Daniel Dufour,https://www.edx.org/sites/default/files/person/image/danield_x110.jpg,125
356,Leslie Hall,https://www.edx.org/sites/default/files/person/image/leslieh_x110.jpg,125
357,Elisa New,https://www.edx.org/sites/default/files/person/image/lisa_new_alt_x110.jpg,126
358,Leah Reis-Dennis,https://www.edx.org/sites/default/files/person/image/reiss_dennis_x110.jpg,126
359,Ari Hoffman,https://www.edx.org/sites/default/files/person/image/ari_hoffman_x110.jpg,126
360,John North Radway,https://www.edx.org/sites/default/files/person/image/jnradway_x110.jpg,126
361,Jason H. Hafner,https://www.edx.org/sites/default/files/person/image/hafner_x110.jpg,127
362,Antonio Rangel,https://www.edx.org/sites/default/files/person/image/rangel_x110.jpg,128
363,Liam Clegg,https://www.edx.org/sites/default/files/person/image/clegg_x110.jpg,128
364,Matt McGarrity,https://www.edx.org/sites/default/files/person/image/matt_garrity_x110.jpg,129
365,Laura Nasrallah,https://www.edx.org/sites/default/files/person/image/laura_x110.jpg,130
366,Greg Given,https://www.edx.org/sites/default/files/person/image/greg_given110x110.jpg,130
367,Jennifer Quigley,https://www.edx.org/sites/default/files/person/image/jennifer_quigley110x110.jpg,130
368,Tyler Schwaller,https://www.edx.org/sites/default/files/person/image/tyler_schwaller110x110.jpg,130
369,Chan Sok Park,https://www.edx.org/sites/default/files/person/image/chan_sok_park110x110.jpg,130
370,Peter K. Bol,https://www.edx.org/sites/default/files/person/image/peter_bol_x110.jpg,131
371,William C. Kirby,https://www.edx.org/sites/default/files/person/image/kirby_x110.jpg,131
372,Armando Fox,https://www.edx.org/sites/default/files/person/image/professor-fox.9f2dfcfcea67.jpg,132
373,David Patterson,https://www.edx.org/sites/default/files/person/image/professor-patterson.061b8a0e48a6.jpg,132
374,Sam Joseph,https://www.edx.org/sites/default/files/person/image/sam_joseph_x110_0.jpg,132
375,Maggie Sokolik,https://www.edx.org/sites/default/files/person/image/maggie_sokolik_x110.jpg,133
376,David Cox,https://www.edx.org/sites/default/files/person/image/david_cox_x110.jpg,134
377,Nadja Oertelt,https://www.edx.org/sites/default/files/person/image/nadja_x110.jpg,134
378,Winston Yan,https://www.edx.org/sites/default/files/person/image/winston_yang_x110.jpg,134
379,Elisa New,https://www.edx.org/sites/default/files/person/image/lisa_new_alt_x110.jpg,135
380,Seth Herbst,https://www.edx.org/sites/default/files/person/image/seth_herbst_x110.jpg,135
381,Leah Reis-Dennis,https://www.edx.org/sites/default/files/person/image/reiss_dennis_x110.jpg,135
382,Dave Weimer,https://www.edx.org/sites/default/files/person/image/dave_weimer_x110.jpg,135
383,Sharon Howell,https://www.edx.org/sites/default/files/person/image/sharon_howell_x110.jpg,135
384,Ari Hoffman,https://www.edx.org/sites/default/files/person/image/ari_hoffman_x110.jpg,135
385,John North Radway,https://www.edx.org/sites/default/files/person/image/jnradway_x110.jpg,135
386,Carra Glatt,https://www.edx.org/sites/default/files/person/image/carra-gatt_x110.jpg,135
387,Peter K. Bol,https://www.edx.org/sites/default/files/person/image/peter_bol_x110.jpg,136
388,William C. Kirby,https://www.edx.org/sites/default/files/person/image/kirby_x110.jpg,136
389,Wulfram Gerstner,https://www.edx.org/sites/default/files/person/image/gerstner_x110.jpg,137
390,Bryan W. Karney,https://www.edx.org/sites/default/files/person/image/bryan_x110.jpg,138
391,Jingya Xing,https://www.edx.org/sites/default/files/person/image/jingya_x110.jpg,138
392,Samiha Tahseen,https://www.edx.org/sites/default/files/person/image/samiha_x110.jpg,138
393,David Gossard,https://www.edx.org/sites/default/files/person/image/gossard_x110.jpg,139
394,Thomas Peacock,https://www.edx.org/sites/default/files/person/image/peacock_x110.jpg,139
395,J. Kim Vandiver,https://www.edx.org/sites/default/files/person/image/vandiver_x110.jpg,139
396,Wang Guixiang,https://www.edx.org/sites/default/files/person/image/wangguixiang.png,140
397,Lv Zhou,https://www.edx.org/sites/default/files/person/image/lv_zhou_x110.jpg,140
398,Jia Jun,https://www.edx.org/sites/default/files/person/image/jia_jun_x110.jpg,140
399,He Congrong,https://www.edx.org/sites/default/files/person/image/he_congrong_x110.jpg,140
400,Liu Chang,https://www.edx.org/sites/default/files/person/image/liu_chang_x110.jpg,140
401,Xinjie Yu,https://www.edx.org/sites/default/files/person/image/xinjie_yu_x110.jpg,141
402,Wenjuan Lu,https://www.edx.org/sites/default/files/person/image/wenjuan_lu_x110.jpg,141
403,Wei Zhao,https://www.edx.org/sites/default/files/person/image/zhao_x110.jpg,141
404,Jingbo Guo,https://www.edx.org/sites/default/files/person/image/jingbo_guo_x110.jpg,141
405,Songlin Huang,https://www.edx.org/sites/default/files/person/image/songlin_huang_x110.jpg,141
406,Xiucheng Liu,https://www.edx.org/sites/default/files/person/image/xiucheng_liu_x110.jpg,141
407,Guiping Zhu,https://www.edx.org/sites/default/files/person/image/guiping_zhu_x110.jpg,141
408,Qingqing Ding,https://www.edx.org/sites/default/files/person/image/qingqing_ding_x110.jpg,141
409,Yu Shen,https://www.edx.org/sites/default/files/person/image/yu_shen_x110.jpg,141
410,Yonggang Guan,https://www.edx.org/sites/default/files/person/image/yonggang_guan_x110.jpg,141
411,Ying Yang,https://www.edx.org/sites/default/files/person/image/ying_yang_x110.jpg,141
412,Anant Agarwal,https://www.edx.org/sites/default/files/person/image/agarwal-small.b3b3a106003d.jpg,142
413,Gerald Sussman,https://www.edx.org/sites/default/files/person/image/gjs-small.a9feb76f7f9b.jpg,142
414,Piotr Mitros,https://www.edx.org/sites/default/files/person/image/pmitros-small.62bcd5b63f5b.jpg,142
415,Chris Terman,https://www.edx.org/sites/default/files/person/image/cjt-small.5e990ca89b2a.jpg,142
416,Tania Khanna,https://www.edx.org/sites/default/files/person/image/tania_khanna_x110.jpg,142
417,Dilip Soman,https://www.edx.org/sites/default/files/person/image/dilip_soman_x110.jpg,143
418,Joonkyung (Joon) Kim,https://www.edx.org/sites/default/files/person/image/joon_x110.jpg,143
419,James Ware,https://www.edx.org/sites/default/files/person/image/ware_x110.jpg,144
420,Elliott Antman,https://www.edx.org/sites/default/files/person/image/antman_x110.jpg,144
421,Julie Buring,https://www.edx.org/sites/default/files/person/image/buring_x110.jpg,144
422,Graham McMahon,https://www.edx.org/sites/default/files/person/image/mcmahon_x110.jpg,144
423,Marcia Testa,https://www.edx.org/sites/default/files/person/image/marcia_testa_alt_x110.jpg,144
424,Robert Truog,https://www.edx.org/sites/default/files/person/image/truog_x110.jpg,144
425,Emile Yu,https://www.edx.org/sites/default/files/person/image/emile-yu_x110.jpg,144
426,Nakul Singh,https://www.edx.org/sites/default/files/person/image/nakul_singh_x110.jpg,144
427,Daniela Dias-Santos,https://www.edx.org/sites/default/files/person/image/daniella-dias-santos_x110.jpg,144
428,Kathryn Field,https://www.edx.org/sites/default/files/person/image/kathryn-field_x110.jpg,144
429,Michael Brenner,https://www.edx.org/sites/default/files/person/image/brenner_x110.jpg,145
430,David Weitz,https://www.edx.org/sites/default/files/person/image/weitz_x110.jpg,145
431,Pia SÃ¶rensen,https://www.edx.org/sites/default/files/person/image/sorensen_x110.jpg,145
432,Ferran AdriÃ ,https://www.edx.org/sites/default/files/person/image/ferran-adria_x110.jpg,145
433,Pere Castells,https://www.edx.org/sites/default/files/person/image/pere-castells_x110_0.jpg,145
434,Daniel Rosenberg,https://www.edx.org/sites/default/files/person/image/daniel-rosenberg_x110.jpg,145
435,Harold McGee,https://www.edx.org/sites/default/files/person/image/harold_mcgee_x110.jpg,145
436,Nathan Myhrvold,https://www.edx.org/sites/default/files/person/image/nathan-myhrvold_x110.jpg,145
437,Dan Souza,https://www.edx.org/sites/default/files/person/image/dansousa_x110.jpg,145
438,JosÃ© Andres,https://www.edx.org/sites/default/files/person/image/jose-andres_x110.jpg,145
439,Dave Arnold,https://www.edx.org/sites/default/files/person/image/dave-arnold_x110.jpg,145
440,Dan Barber,https://www.edx.org/sites/default/files/person/image/dan-barber_x110_0.jpg,145
441,Joanne Chang,https://www.edx.org/sites/default/files/person/image/joanne-chang_x110.jpg,145
442,David Chang,https://www.edx.org/sites/default/files/person/image/david-chang_x110.jpg,145
443,Wylie Dufresne,https://www.edx.org/sites/default/files/person/image/wylie-dufresne_x110.jpg,145
444,Nandu Jubany,https://www.edx.org/sites/default/files/person/image/nandu-jubany_x110.jpg,145
445,Joan Roca,https://www.edx.org/sites/default/files/person/image/joan-roca_x110.jpg,145
446,Enric Rovira,https://www.edx.org/sites/default/files/person/image/enric-rovira_x110.jpg,145
447,Carme Ruscalleda,https://www.edx.org/sites/default/files/person/image/carme-ruscalleda_x110.jpg,145
448,Ted Russin,https://www.edx.org/sites/default/files/person/image/tedrussin_x110.jpg,145
449,Carles Tejedor,https://www.edx.org/sites/default/files/person/image/carles-tejedor_x110.jpg,145
450,Bill Yosses,https://www.edx.org/sites/default/files/person/image/bill-yosses_x110.jpg,145
451,Ravi Ramamoorthi,https://www.edx.org/sites/default/files/person/image/ravi-good.3f5e0b8d2824.jpg,146
452,Theodore H. Moran,https://www.edx.org/sites/default/files/person/image/ted20final208.png,147
453,John Kline,https://www.edx.org/sites/default/files/person/image/john20kline20_0.png,147
454,Lindsay Oldenski,https://www.edx.org/sites/default/files/person/image/lindsay20oldenski.png,147
455,Scott Taylor,https://www.edx.org/sites/default/files/person/image/scott20taylor20.png,147
456,Anna Maria Mayda,https://www.edx.org/sites/default/files/person/image/anna20maria20.png,147
457,Kate McNamara,https://www.edx.org/sites/default/files/person/image/kate20mcnamara20.png,147
458,Carl Dahlman,https://www.edx.org/sites/default/files/person/image/carl20dahlman20.png,147
459,Bill Plummer,https://www.edx.org/sites/default/files/person/image/bill20plummer20.png,147
460,Rodney Ludema,https://www.edx.org/sites/default/files/person/image/rod20ludemna.png,147
461,Caspar Hare,https://www.edx.org/sites/default/files/person/image/hare_x110.jpg,148
462,Damien Rochford,https://www.edx.org/sites/default/files/person/image/rochford_x110.jpg,148
463,Ryan Doody,https://www.edx.org/sites/default/files/person/image/doody_x110.jpg,148
464,Kevin Richardson,https://www.edx.org/sites/default/files/person/image/kevin_richardson_x110.jpg,148
465,Graham T. Allison,https://www.edx.org/sites/default/files/person/image/allison_x110.jpg,149
466,David Sanger,https://www.edx.org/sites/default/files/person/image/sanger_x110.jpg,149
467,Derek Reveron,https://www.edx.org/sites/default/files/person/image/reveron_x110.jpg,149
468,Yaser S. Abu-Mostafa,https://www.edx.org/sites/default/files/person/image/yaser_x110.jpg,150
469,Armando Fox,https://www.edx.org/sites/default/files/person/image/professor-fox.9f2dfcfcea67.jpg,151
470,David Patterson,https://www.edx.org/sites/default/files/person/image/professor-patterson.061b8a0e48a6.jpg,151
471,Sam Joseph,https://www.edx.org/sites/default/files/person/image/sam_joseph_x110_0.jpg,151
472,David L. Darmofal,https://www.edx.org/sites/default/files/person/image/darmofal_x110.jpg,152
473,Alejandra Uranga,https://www.edx.org/sites/default/files/person/image/uranga_x110.jpg,152
474,Chad Lieberman,https://www.edx.org/sites/default/files/person/image/professor-lieberman_x110.jpg,152
475,Adam Van Arsdale,https://www.edx.org/sites/default/files/person/image/adam-van-arsdale_x110.jpg,153
476,Bryan Minghui,https://www.edx.org/sites/default/files/person/image/minghui_x110.jpg,154
477,Deng Hui,https://www.edx.org/sites/default/files/person/image/denghui_x110.jpg,155
478,Juan Wang,https://www.edx.org/sites/default/files/person/image/wangjuan_x110.jpg,156
479,Chen Jiang,https://www.edx.org/sites/default/files/person/image/chen_jiang_x110.jpg,157
480,Mark Jarzombek,https://www.edx.org/sites/default/files/person/image/jarzombek_x110.jpg,158
481,VikramÄÅditya â€œVikramâ€ù PrakÄÅsh,https://www.edx.org/sites/default/files/person/image/vikram-prakash_x110.jpg,158
482,Ana Maria Leon,https://www.edx.org/sites/default/files/person/image/ana_maria_leon_crespo_x110.jpg,158
483,Jules van Lier,https://www.edx.org/sites/default/files/person/image/jules-van-lier_x110.jpg,159
484,Luuk Rietveld,https://www.edx.org/sites/default/files/person/image/luuk-rietveld_x110.jpg,159
485,Merle de Kreuk,https://www.edx.org/sites/default/files/person/image/merle-de-kreuk_x110.jpg,159
486,Doris van Halem,https://www.edx.org/sites/default/files/person/image/doris-van-halem_x110.jpg,159
487,Peter de Moel,https://www.edx.org/sites/default/files/person/image/peter-de-moel_x110.jpg,159
488,Anke Grefte,https://www.edx.org/sites/default/files/person/image/anke-grefte_x110.jpg,159
489,Katie Anderson,https://www.edx.org/sites/default/files/person/image/katie-anderson_x110.jpg,159
490,Dr. Janet Walkow,https://www.edx.org/sites/default/files/person/image/janet_walkow_x110.jpg,160
491,Dr. Alan Watts,https://www.edx.org/sites/default/files/person/image/alan_watts_x110.jpg,160
492,Dr. Donna Kidwell,No image,160
493,Arno Smets,https://www.edx.org/sites/default/files/person/image/arno-smets_x110.jpg,161
494,Eugene Fitzgerald,https://www.edx.org/sites/default/files/person/image/fitzgerald_x110.jpg,162
495,Andreas Wankerl,https://www.edx.org/sites/default/files/person/image/wankerl_x110.jpg,162
496,Daniel Bonevac,https://www.edx.org/sites/default/files/person/image/bonevac_x110.jpg,163
497,Roy Flukinger,https://www.edx.org/sites/default/files/person/image/flukinger_x110.jpg,163
498,Daniel MuÃ±oz,https://www.edx.org/sites/default/files/person/image/munoz_x110.jpg,163
499,Dr. Michael E. Webber,https://www.edx.org/sites/default/files/person/image/webber_x110.jpg,164
500,Walter Lewin,https://www.edx.org/sites/default/files/person/image/walter_lewin_x110margins.jpg,165
501,Deepto Chakrabarty,https://www.edx.org/sites/default/files/person/image/deepto_x110.jpg,165
502,Isaac Chuang,https://www.edx.org/sites/default/files/person/image/chuang_isaac.4f39ed15d584.jpg,165
503,Peter Dourmashkin,https://www.edx.org/sites/default/files/person/image/dourmashkin_peter.ac4ad29dba3e.jpg,165
504,Saif Rayyan,https://www.edx.org/sites/default/files/person/image/rayyan_saif.171fb3230486.jpg,165
505,Samuel Bieri,https://www.edx.org/sites/default/files/person/image/bieri_x110.jpg,165
506,Gregory Nagy,https://www.edx.org/sites/default/files/person/image/nagy_x110.jpg,166
507,Leonard Muellner,https://www.edx.org/sites/default/files/person/image/leonard_muellner_x110.jpg,166
508,Kevin McGrath,https://www.edx.org/sites/default/files/person/image/kevin_mcgrath_x110.jpg,166
509,Claudia Filos,https://www.edx.org/sites/default/files/person/image/claudia_filos_x110.jpg,166
510,Jeff Emanuel,https://www.edx.org/sites/default/files/person/image/jeff_emanual_x110.jpg,166
511,Natasha Bershadsky,https://www.edx.org/sites/default/files/person/image/natasha_bershadsky_x110.jpg,166
512,Glynnis Fawkes,https://www.edx.org/sites/default/files/person/image/fawkes_x110.jpg,166
513,John Hoberman,https://www.edx.org/sites/default/files/person/image/hoberman_portrait_x110.jpg,167
514,Umesh V. Vazirani,https://www.edx.org/sites/default/files/person/image/professor-vazirani.74cb19a54e4e.jpg,168
515,Ani Adhikari,https://www.edx.org/sites/default/files/person/image/adhikari-small.503cba20f704.jpg,169
516,Philip B. Stark,https://www.edx.org/sites/default/files/person/image/stark-small.5397525c8cc8.jpg,169
517,Paul Matsiras,https://www.edx.org/sites/default/files/person/image/paul_matsiras_x110.jpg,169
518,Gordon A. Heaton,https://www.edx.org/sites/default/files/person/image/gordon_heaton_x110.jpg,169
519,David E. Pritchard,https://www.edx.org/sites/default/files/person/image/pritchard_david_x110.jpg,170
520,Colin Fredericks,https://www.edx.org/sites/default/files/person/image/colin-fredericks-110x110.jpg,170
521,Alwina Liu,https://www.edx.org/sites/default/files/person/image/liu_alwina_x110.jpg,170
522,Aaron Bernstein,https://www.edx.org/sites/default/files/person/image/professor-bernstein.ddd66f4cc03b_0.jpg,171
523,Jack Spengler,https://www.edx.org/sites/default/files/person/image/professor-spengler.705e4784b2a8_0.jpg,171
524,Simona Socrate,https://www.edx.org/sites/default/files/person/image/simona-110x110.jpg,172
525,Alexie M. Kolpak,https://www.edx.org/sites/default/files/person/image/alexie_kolpak_x110.jpg,172
526,Kun Qian,https://www.edx.org/sites/default/files/person/image/kun_qian_x110.jpg,172
527,Jessica,No image,172
528,Dan Klein,https://www.edx.org/sites/default/files/person/image/professor-klein.c833ae347482.jpg,173
529,Pieter Abbeel,https://www.edx.org/sites/default/files/person/image/professor-abbeel.6dd1269123c1_0.jpg,173
530,Peter Cottle,https://www.edx.org/sites/default/files/person/image/ta-cottle.74ac15e5acc3.jpg,173
531,Ziang Xie,https://www.edx.org/sites/default/files/person/image/ta-xie.c562937f29b2.jpg,173
532,Arjun Singh,https://www.edx.org/sites/default/files/person/image/ta-singh.afc1812f6c56.png,173
533,Ketrina Yim,https://www.edx.org/sites/default/files/person/image/kyim_about.94c036fa53b2.png,173
534,Zack Mayeda,https://www.edx.org/sites/default/files/person/image/zack.2ce2f1a99ab4.png,173
535,Walter Lewin,https://www.edx.org/sites/default/files/person/image/walter_lewin_x110margins.jpg,174
536,John Belcher,https://www.edx.org/sites/default/files/person/image/belcher_john.8049be87b695.jpg,174
537,Riccardo Abbate,https://www.edx.org/sites/default/files/person/image/abbate_riccardo_2.1cbfce64cce2.jpg,174
538,Isaac Chuang,https://www.edx.org/sites/default/files/person/image/chuang_isaac.4f39ed15d584.jpg,174
539,Peter Dourmashkin,https://www.edx.org/sites/default/files/person/image/dourmashkin_peter.ac4ad29dba3e.jpg,174
540,Saif Rayyan,https://www.edx.org/sites/default/files/person/image/rayyan_saif.171fb3230486.jpg,174
541,George Stephans,https://www.edx.org/sites/default/files/person/image/stephans_george.3799c85352c7.jpg,174
542,Earl Francis Cook,https://www.edx.org/sites/default/files/person/image/professor-cook.9c59a3b773b3.jpg,175
543,Marcello Pagano,https://www.edx.org/sites/default/files/person/image/professor-pagano.0e9c605a2fec.jpg,175
